X,Y,Z,Magnitude,Phase
-200.0,-122.58064516129033,83.87096774193549,0.001568098163649853,-0.9235172633866323
-200.0,-122.58064516129033,96.77419354838707,0.0015448578061638442,2.574938726430155
-200.0,-122.58064516129033,109.67741935483866,0.001205958632733438,0.21221443876828192
-200.0,-122.58064516129033,122.5806451612903,0.0007010314058772569,-1.7635625237190298
-200.0,-122.58064516129033,135.4838709677419,0.00016282557973435293,2.781948271265099
-200.0,-122.58064516129033,148.38709677419354,0.0003270466554964044,-1.2889510227690952
-200.0,-122.58064516129033,161.29032258064512,0.0007055543904098683,-2.251227762550256
-200.0,-122.58064516129033,174.19354838709677,0.0009635873406162421,-2.87155101120444
-200.0,-122.58064516129033,187.09677419354836,0.0011074800614611989,3.0770904801970165
-200.0,-122.58064516129033,200.0,0.0011560379502249358,3.0019953129466965
-200.0,-109.67741935483872,-200.0,0.0011858632246001528,-0.7585209138401868
-200.0,-109.67741935483872,-187.09677419354838,0.0011700444830513184,-0.7867949108736056
-200.0,-109.67741935483872,-174.19354838709677,0.001060680248739364,-0.5576021502104714
-200.0,-109.67741935483872,-161.29032258064518,0.0008340470025861418,-0.045585571095124545
-200.0,-109.67741935483872,-148.38709677419354,0.0004766198858033718,0.7893278596863842
-200.0,-109.67741935483872,-135.48387096774195,3.5244669871915794e-05,-2.689200627158848
-200.0,-109.67741935483872,-122.58064516129033,0.0005700427094610417,0.12335564175104793
-200.0,-109.67741935483872,-109.67741935483872,0.0011248524790384686,2.011778765223678
-200.0,-109.67741935483872,-96.7741935483871,0.0015365030574563327,-1.9992733844734272
-200.0,-109.67741935483872,-83.87096774193549,0.0016393010418314388,0.6998714572810153
-200.0,-109.67741935483872,-70.96774193548387,0.0012828200191193902,-2.424577000270704
-200.0,-109.67741935483872,-58.064516129032256,0.0003983970728393328,1.2678348178866257
-200.0,-109.67741935483872,-45.16129032258067,0.0009416959811786691,2.1320543764392497
-200.0,-109.67741935483872,-32.25806451612905,0.00248188206571379,0.5244197400982854
-200.0,-109.67741935483872,-19.354838709677438,0.003847603902384401,-0.5664459106229559
-200.0,-109.67741935483872,-6.451612903225822,0.004652850772928407,-1.1154513244041444
-200.0,-109.67741935483872,6.451612903225794,0.004652850772928407,-1.1154513244041444
-200.0,-109.67741935483872,19.35483870967741,0.003847603902384401,-0.5664459106229559
-200.0,-109.67741935483872,32.258064516129025,0.00248188206571379,0.5244197400982854
-200.0,-109.67741935483872,45.16129032258064,0.0009416959811786691,2.1320543764392497
-200.0,-109.67741935483872,58.064516129032256,0.0003983970728393328,1.2678348178866257
-200.0,-109.67741935483872,70.96774193548384,0.0012828200191194396,-2.4245770002707334
-200.0,-109.67741935483872,83.87096774193549,0.0016393010418314388,0.6998714572810153
-200.0,-109.67741935483872,96.77419354838707,0.0015365030574563913,-1.9992733844734112
-200.0,-109.67741935483872,109.67741935483866,0.0011248524790384241,2.01177876522365
-200.0,-109.67741935483872,122.5806451612903,0.0005700427094610372,0.12335564175099369
-200.0,-109.67741935483872,135.4838709677419,3.524466987197509e-05,-2.6892006271569486
-200.0,-109.67741935483872,148.38709677419354,0.0004766198858033718,0.7893278596863842
-200.0,-109.67741935483872,161.29032258064512,0.0008340470025861132,-0.04558557109515949
-200.0,-109.67741935483872,174.19354838709677,0.001060680248739364,-0.5576021502104714
-200.0,-109.67741935483872,187.09677419354836,0.0011700444830514075,-0.7867949108736252
-200.0,-109.67741935483872,200.0,0.0011858632246001528,-0.7585209138401868
-200.0,-96.7741935483871,-200.0,0.001202424492502319,2.122635797509957
-200.0,-96.7741935483871,-187.09677419354838,0.0012173817491912147,1.9981529777647025
-200.0,-96.7741935483871,-174.19354838709677,0.0011419973905193203,2.1291722096781887
-200.0,-96.7741935483871,-161.29032258064518,0.0009482682812578214,2.5407390765221107
-200.0,-96.7741935483871,-148.38709677419354,0.0006160302832492613,-3.016271373636459
-200.0,-96.7741935483871,-135.48387096774195,0.00014749557640009132,-1.793711582657335
-200.0,-96.7741935483871,-122.58064516129033,0.0004357703951512155,2.397935633896929
-200.0,-96.7741935483871,-109.67741935483872,0.001033061040241681,-2.0709820625944153
-200.0,-96.7741935483871,-96.7741935483871,0.0015127806464881953,0.11581861437255103
-200.0,-96.7741935483871,-83.87096774193549,0.0016947567206975532,2.7335806016301594
-200.0,-96.7741935483871,-70.96774193548387,0.0014041897997892259,-0.4658931035967487
-200.0,-96.7741935483871,-58.064516129032256,0.0005452768073148878,-3.14081305920228
-200.0,-96.7741935483871,-45.16129032258067,0.0008249538031097788,-2.3178345063028076
-200.0,-96.7741935483871,-32.25806451612905,0.0024436136347863974,2.3223786643353734
-200.0,-96.7741935483871,-19.354838709677438,0.003902730124216721,1.2034844039226864
-200.0,-96.7741935483871,-6.451612903225822,0.004770858077529744,0.6400741374359225
-200.0,-96.7741935483871,6.451612903225794,0.004770858077529744,0.6400741374359225
-200.0,-96.7741935483871,19.35483870967741,0.003902730124216721,1.2034844039226864
-200.0,-96.7741935483871,32.258064516129025,0.0024436136347863974,2.3223786643353734
-200.0,-96.7741935483871,45.16129032258064,0.0008249538031097788,-2.3178345063028076
-200.0,-96.7741935483871,58.064516129032256,0.0005452768073148878,-3.14081305920228
-200.0,-96.7741935483871,70.96774193548384,0.0014041897997891628,-0.4658931035967377
-200.0,-96.7741935483871,83.87096774193549,0.0016947567206975532,2.7335806016301594
-200.0,-96.7741935483871,96.77419354838707,0.001512780646488274,0.11581861437253477
-200.0,-96.7741935483871,109.67741935483866,0.0010330610402415907,-2.070982062594441
-200.0,-96.7741935483871,122.5806451612903,0.00043577039515116503,2.3979356338968607
-200.0,-96.7741935483871,135.4838709677419,0.00014749557640008753,-1.7937115826574694
-200.0,-96.7741935483871,148.38709677419354,0.0006160302832492613,-3.016271373636459
-200.0,-96.7741935483871,161.29032258064512,0.0009482682812578251,2.5407390765221027
-200.0,-96.7741935483871,174.19354838709677,0.0011419973905193203,2.1291722096781887
-200.0,-96.7741935483871,187.09677419354836,0.001217381749191254,1.998152977764713
-200.0,-96.7741935483871,200.0,0.001202424492502319,2.122635797509957
-200.0,-83.87096774193549,-200.0,0.0012079019576401848,-0.9045846711264036
-200.0,-83.87096774193549,-187.09677419354838,0.001250797277180638,-1.1168538451553311
-200.0,-83.87096774193549,-174.19354838709677,0.0012075510785324699,-1.0755650340094487
-200.0,-83.87096774193549,-161.29032258064518,0.0010466045705564897,-0.755678717684782
-200.0,-83.87096774193549,-148.38709677419354,0.0007418432848283755,-0.12572968222243142
-200.0,-83.87096774193549,-135.48387096774195,0.0002857441325890747,0.8985926481057586
-200.0,-83.87096774193549,-122.58064516129033,0.0003037893397884949,-1.208460160742
-200.0,-83.87096774193549,-109.67741935483872,0.0009353956872953277,0.5567619806745312
-200.0,-83.87096774193549,-96.7741935483871,0.0014767034862981458,2.6651950932931086
-200.0,-83.87096774193549,-83.87096774193549,0.0017348551690727699,-1.0759668694999158
-200.0,-83.87096774193549,-70.96774193548387,0.001511755888445184,1.9377749897685028
-200.0,-83.87096774193549,-58.064516129032256,0.0006838037572760981,-0.808298215103619
-200.0,-83.87096774193549,-45.16129032258067,0.000710130674699494,-0.03488059274804179
-200.0,-83.87096774193549,-32.25806451612905,0.002401906864311442,-1.7084744310896698
-200.0,-83.87096774193549,-19.354838709677438,0.003951647469355086,-2.8537099966821597
-200.0,-83.87096774193549,-6.451612903225822,0.004881814232272746,2.852486911558624
-200.0,-83.87096774193549,6.451612903225794,0.004881814232272746,2.852486911558624
-200.0,-83.87096774193549,19.35483870967741,0.003951647469355086,-2.8537099966821597
-200.0,-83.87096774193549,32.258064516129025,0.002401906864311442,-1.7084744310896698
-200.0,-83.87096774193549,45.16129032258064,0.000710130674699494,-0.03488059274804179
-200.0,-83.87096774193549,58.064516129032256,0.0006838037572760981,-0.808298215103619
-200.0,-83.87096774193549,70.96774193548384,0.0015117558884452133,1.9377749897684602
-200.0,-83.87096774193549,83.87096774193549,0.0017348551690727699,-1.0759668694999158
-200.0,-83.87096774193549,96.77419354838707,0.0014767034862982113,2.665195093293122
-200.0,-83.87096774193549,109.67741935483866,0.0009353956872954248,0.5567619806745134
-200.0,-83.87096774193549,122.5806451612903,0.00030378933978852365,-1.2084601607419612
-200.0,-83.87096774193549,135.4838709677419,0.00028574413258910684,0.8985926481058173
-200.0,-83.87096774193549,148.38709677419354,0.0007418432848283755,-0.12572968222243142
-200.0,-83.87096774193549,161.29032258064512,0.0010466045705566107,-0.7556787176847847
-200.0,-83.87096774193549,174.19354838709677,0.0012075510785324699,-1.0755650340094487
-200.0,-83.87096774193549,187.09677419354836,0.0012507972771806314,-1.1168538451553944
-200.0,-83.87096774193549,200.0,0.0012079019576401848,-0.9045846711264036
-200.0,-70.96774193548387,-200.0,0.0012049703311722427,2.7415944847133327
-200.0,-70.96774193548387,-187.09677419354838,0.0012723129446189777,2.4512177560826123
-200.0,-70.96774193548387,-174.19354838709677,0.0012582427096692308,2.4125212140531436
-200.0,-70.96774193548387,-161.29032258064518,0.001128388617628302,2.6506753130954093
-200.0,-70.96774193548387,-148.38709677419354,0.0008515141356468224,-3.087219781197353
-200.0,-70.96774193548387,-135.48387096774195,0.0004122517782027395,-2.176558292250122
-200.0,-70.96774193548387,-122.58064516129033,0.0001802871699018659,1.8594702029773853
-200.0,-70.96774193548387,-109.67741935483872,0.0008373110756927888,-2.6456330554678047
-200.0,-70.96774193548387,-96.7741935483871,0.0014323148202750502,-0.6068334174474861
-200.0,-70.96774193548387,-83.87096774193549,0.0017610236262607997,1.866606291463639
-200.0,-70.96774193548387,-70.96774193548387,0.0016039765916999182,-1.466396346127294
-200.0,-70.96774193548387,-58.064516129032256,0.000810275565305844,2.008992976635443
-200.0,-70.96774193548387,-45.16129032258067,0.0006010917374098126,2.7298499334014075
-200.0,-70.96774193548387,-32.25806451612905,0.0023588906030645824,1.0319405735236977
-200.0,-70.96774193548387,-19.354838709677438,0.003993869534886455,-0.13737621967910454
-200.0,-70.96774193548387,-6.451612903225822,0.004983329306612655,-0.7268170029495952
-200.0,-70.96774193548387,6.451612903225794,0.004983329306612655,-0.7268170029495952
-200.0,-70.96774193548387,19.35483870967741,0.003993869534886455,-0.13737621967910454
-200.0,-70.96774193548387,32.258064516129025,0.0023588906030645824,1.0319405735236977
-200.0,-70.96774193548387,45.16129032258064,0.0006010917374098126,2.7298499334014075
