ID,Phase,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
1388,2.879793266,-0.151650355,0.04063459,0.126,0.965925826,-0.258819045,0
1389,2.945243113,-0.153983289,0.030629181,0.126,0.98078528,-0.195090322,0
1390,3.01069296,-0.155656843,0.020492612,0.126,0.991444861,-0.130526192,0
1391,3.076142807,-0.156663851,0.010268291,0.126,0.997858923,-0.065403129,0
1392,3.141592654,-0.157,1.24543E-13,0.126,1,-7.93266E-13,0
1393,3.207042501,-0.156663851,-0.010268291,0.126,0.997858923,0.065403129,0
1394,3.272492347,-0.155656843,-0.020492612,0.126,0.991444861,0.130526192,0
1395,3.337942194,-0.153983289,-0.030629181,0.126,0.98078528,0.195090322,0
1396,3.403392041,-0.151650355,-0.04063459,0.126,0.965925826,0.258819045,0
1397,3.468841888,-0.14866803,-0.050465996,0.126,0.946930129,0.321439465,0
1398,3.534291735,-0.145049087,-0.060081299,0.126,0.923879533,0.382683432,0
1399,3.599741582,-0.14080902,-0.069439324,0.126,0.896872742,0.44228869,0
1400,3.665191429,-0.135965988,-0.0785,0.126,0.866025404,0.5,0
1401,3.730641276,-0.130540729,-0.087224527,0.126,0.831469612,0.555570233,0
1402,3.796091123,-0.124556474,-0.095575544,0.126,0.79335334,0.608761429,0
1403,3.86154097,-0.11803885,-0.103517293,0.126,0.751839807,0.659345815,0
1404,3.926990817,-0.111015765,-0.111015765,0.126,0.707106781,0.707106781,0
1405,3.992440664,-0.103517293,-0.11803885,0.126,0.659345815,0.751839807,0
1406,4.057890511,-0.095575544,-0.124556474,0.126,0.608761429,0.79335334,0
1407,4.123340358,-0.087224527,-0.130540729,0.126,0.555570233,0.831469612,0
1408,4.188790205,-0.0785,-0.135965988,0.126,0.5,0.866025404,0
1409,4.254240052,-0.069439324,-0.14080902,0.126,0.44228869,0.896872742,0
1410,4.319689899,-0.060081299,-0.145049087,0.126,0.382683432,0.923879533,0
1411,4.385139746,-0.050465996,-0.14866803,0.126,0.321439465,0.946930129,0
1412,4.450589593,-0.04063459,-0.151650355,0.126,0.258819045,0.965925826,0
1413,4.51603944,-0.030629181,-0.153983289,0.126,0.195090322,0.98078528,0
1414,4.581489286,-0.020492612,-0.155656843,0.126,0.130526192,0.991444861,0
1415,4.646939133,-0.010268291,-0.156663851,0.126,0.065403129,0.997858923,0
1416,4.71238898,-1.86884E-13,-0.157,0.126,1.19034E-12,1,0
1417,4.777838827,0.010268291,-0.156663851,0.126,-0.065403129,0.997858923,0
1418,4.843288674,0.020492612,-0.155656843,0.126,-0.130526192,0.991444861,0
1419,4.908738521,0.030629181,-0.153983289,0.126,-0.195090322,0.98078528,0
1420,4.974188368,0.04063459,-0.151650355,0.126,-0.258819045,0.965925826,0
1421,5.039638215,0.050465996,-0.14866803,0.126,-0.321439465,0.946930129,0
1422,5.105088062,0.060081299,-0.145049087,0.126,-0.382683432,0.923879533,0
1423,5.170537909,0.069439324,-0.14080902,0.126,-0.44228869,0.896872742,0
1424,5.235987756,0.0785,-0.135965988,0.126,-0.5,0.866025404,0
1425,5.301437603,0.087224527,-0.130540729,0.126,-0.555570233,0.831469612,0
1426,5.36688745,0.095575544,-0.124556474,0.126,-0.608761429,0.79335334,0
1427,5.432337297,0.103517293,-0.11803885,0.126,-0.659345815,0.751839807,0
1428,5.497787144,0.111015765,-0.111015765,0.126,-0.707106781,0.707106781,0
1429,5.563236991,0.11803885,-0.103517293,0.126,-0.751839807,0.659345815,0
1430,5.628686838,0.124556474,-0.095575544,0.126,-0.79335334,0.608761429,0
1431,5.694136685,0.130540729,-0.087224527,0.126,-0.831469612,0.555570233,0
1432,5.759586532,0.135965988,-0.0785,0.126,-0.866025404,0.5,0
1433,5.825036379,0.14080902,-0.069439324,0.126,-0.896872742,0.44228869,0
1434,5.890486225,0.145049087,-0.060081299,0.126,-0.923879533,0.382683432,0
1435,5.955936072,0.14866803,-0.050465996,0.126,-0.946930129,0.321439465,0
1436,6.021385919,0.151650355,-0.04063459,0.126,-0.965925826,0.258819045,0
1437,6.086835766,0.153983289,-0.030629181,0.126,-0.98078528,0.195090322,0
1438,6.152285613,0.155656843,-0.020492612,0.126,-0.991444861,0.130526192,0
1439,6.21773546,0.156663851,-0.010268291,0.126,-0.997858923,0.065403129,0
1440,0.032724923,0.156663851,0.010268291,0.135,-0.997858923,-0.065403129,0
1441,0.09817477,0.155656843,0.020492612,0.135,-0.991444861,-0.130526192,0
1442,0.163624617,0.153983289,0.030629181,0.135,-0.98078528,-0.195090322,0
1443,0.229074464,0.151650355,0.04063459,0.135,-0.965925826,-0.258819045,0
1444,0.294524311,0.14866803,0.050465996,0.135,-0.946930129,-0.321439465,0
1445,0.359974158,0.145049087,0.060081299,0.135,-0.923879533,-0.382683432,0
1446,0.425424005,0.14080902,0.069439324,0.135,-0.896872742,-0.44228869,0
1447,0.490873852,0.135965988,0.0785,0.135,-0.866025404,-0.5,0
1448,0.556323699,0.130540729,0.087224527,0.135,-0.831469612,-0.555570233,0
1449,0.621773546,0.124556474,0.095575544,0.135,-0.79335334,-0.608761429,0
1450,0.687223393,0.11803885,0.103517293,0.135,-0.751839807,-0.659345815,0
1451,0.75267324,0.111015765,0.111015765,0.135,-0.707106781,-0.707106781,0
1452,0.818123087,0.103517293,0.11803885,0.135,-0.659345815,-0.751839807,0
1453,0.883572934,0.095575544,0.124556474,0.135,-0.608761429,-0.79335334,0
1454,0.949022781,0.087224527,0.130540729,0.135,-0.555570233,-0.831469612,0
1455,1.014472628,0.0785,0.135965988,0.135,-0.5,-0.866025404,0
1456,1.079922475,0.069439324,0.14080902,0.135,-0.44228869,-0.896872742,0
1457,1.145372322,0.060081299,0.145049087,0.135,-0.382683432,-0.923879533,0
1458,1.210822169,0.050465996,0.14866803,0.135,-0.321439465,-0.946930129,0
1459,1.276272016,0.04063459,0.151650355,0.135,-0.258819045,-0.965925826,0
1460,1.341721862,0.030629181,0.153983289,0.135,-0.195090322,-0.98078528,0
1461,1.407171709,0.020492612,0.155656843,0.135,-0.130526192,-0.991444861,0
1462,1.472621556,0.010268291,0.156663851,0.135,-0.065403129,-0.997858923,0
1463,1.538071403,6.22714E-14,0.157,0.135,-3.96633E-13,-1,0
1464,1.60352125,-0.010268291,0.156663851,0.135,0.065403129,-0.997858923,0
1465,1.668971097,-0.020492612,0.155656843,0.135,0.130526192,-0.991444861,0
1466,1.734420944,-0.030629181,0.153983289,0.135,0.195090322,-0.98078528,0
1467,1.799870791,-0.04063459,0.151650355,0.135,0.258819045,-0.965925826,0
1468,1.865320638,-0.050465996,0.14866803,0.135,0.321439465,-0.946930129,0
1469,1.930770485,-0.060081299,0.145049087,0.135,0.382683432,-0.923879533,0
1470,1.996220332,-0.069439324,0.14080902,0.135,0.44228869,-0.896872742,0
1471,2.061670179,-0.0785,0.135965988,0.135,0.5,-0.866025404,0
1472,2.127120026,-0.087224527,0.130540729,0.135,0.555570233,-0.831469612,0
1473,2.192569873,-0.095575544,0.124556474,0.135,0.608761429,-0.79335334,0
1474,2.25801972,-0.103517293,0.11803885,0.135,0.659345815,-0.751839807,0
1475,2.323469567,-0.111015765,0.111015765,0.135,0.707106781,-0.707106781,0
1476,2.388919414,-0.11803885,0.103517293,0.135,0.751839807,-0.659345815,0
1477,2.454369261,-0.124556474,0.095575544,0.135,0.79335334,-0.608761429,0
1478,2.519819108,-0.130540729,0.087224527,0.135,0.831469612,-0.555570233,0
1479,2.585268955,-0.135965988,0.0785,0.135,0.866025404,-0.5,0
1480,2.650718801,-0.14080902,0.069439324,0.135,0.896872742,-0.44228869,0
1481,2.716168648,-0.145049087,0.060081299,0.135,0.923879533,-0.382683432,0
1482,2.781618495,-0.14866803,0.050465996,0.135,0.946930129,-0.321439465,0
1483,2.847068342,-0.151650355,0.04063459,0.135,0.965925826,-0.258819045,0
1484,2.912518189,-0.153983289,0.030629181,0.135,0.98078528,-0.195090322,0
1485,2.977968036,-0.155656843,0.020492612,0.135,0.991444861,-0.130526192,0
1486,3.043417883,-0.156663851,0.010268291,0.135,0.997858923,-0.065403129,0
1487,3.10886773,-0.157,1.24543E-13,0.135,1,-7.93266E-13,0
1488,3.174317577,-0.156663851,-0.010268291,0.135,0.997858923,0.065403129,0
1489,3.239767424,-0.155656843,-0.020492612,0.135,0.991444861,0.130526192,0
1490,3.305217271,-0.153983289,-0.030629181,0.135,0.98078528,0.195090322,0
1491,3.370667118,-0.151650355,-0.04063459,0.135,0.965925826,0.258819045,0
1492,3.436116965,-0.14866803,-0.050465996,0.135,0.946930129,0.321439465,0
1493,3.501566812,-0.145049087,-0.060081299,0.135,0.923879533,0.382683432,0
1494,3.567016659,-0.14080902,-0.069439324,0.135,0.896872742,0.44228869,0
1495,3.632466506,-0.135965988,-0.0785,0.135,0.866025404,0.5,0
1496,3.697916353,-0.130540729,-0.087224527,0.135,0.831469612,0.555570233,0
1497,3.7633662,-0.124556474,-0.095575544,0.135,0.79335334,0.608761429,0
1498,3.828816047,-0.11803885,-0.103517293,0.135,0.751839807,0.659345815,0
1499,3.894265894,-0.111015765,-0.111015765,0.135,0.707106781,0.707106781,0
1500,3.95971574,-0.103517293,-0.11803885,0.135,0.659345815,0.751839807,0
1501,4.025165587,-0.095575544,-0.124556474,0.135,0.608761429,0.79335334,0
1502,4.090615434,-0.087224527,-0.130540729,0.135,0.555570233,0.831469612,0
1503,4.156065281,-0.0785,-0.135965988,0.135,0.5,0.866025404,0
1504,4.221515128,-0.069439324,-0.14080902,0.135,0.44228869,0.896872742,0
1505,4.286964975,-0.060081299,-0.145049087,0.135,0.382683432,0.923879533,0
1506,4.352414822,-0.050465996,-0.14866803,0.135,0.321439465,0.946930129,0
1507,4.417864669,-0.04063459,-0.151650355,0.135,0.258819045,0.965925826,0
1508,4.483314516,-0.030629181,-0.153983289,0.135,0.195090322,0.98078528,0
1509,4.548764363,-0.020492612,-0.155656843,0.135,0.130526192,0.991444861,0
1510,4.61421421,-0.010268291,-0.156663851,0.135,0.065403129,0.997858923,0
1511,4.679664057,-1.86884E-13,-0.157,0.135,1.19034E-12,1,0
1512,4.745113904,0.010268291,-0.156663851,0.135,-0.065403129,0.997858923,0
1513,4.810563751,0.020492612,-0.155656843,0.135,-0.130526192,0.991444861,0
1514,4.876013598,0.030629181,-0.153983289,0.135,-0.195090322,0.98078528,0
1515,4.941463445,0.04063459,-0.151650355,0.135,-0.258819045,0.965925826,0
1516,5.006913292,0.050465996,-0.14866803,0.135,-0.321439465,0.946930129,0
1517,5.072363139,0.060081299,-0.145049087,0.135,-0.382683432,0.923879533,0
1518,5.137812986,0.069439324,-0.14080902,0.135,-0.44228869,0.896872742,0
1519,5.203262833,0.0785,-0.135965988,0.135,-0.5,0.866025404,0
1520,5.268712679,0.087224527,-0.130540729,0.135,-0.555570233,0.831469612,0
1521,5.334162526,0.095575544,-0.124556474,0.135,-0.608761429,0.79335334,0
1522,5.399612373,0.103517293,-0.11803885,0.135,-0.659345815,0.751839807,0
1523,5.46506222,0.111015765,-0.111015765,0.135,-0.707106781,0.707106781,0
1524,5.530512067,0.11803885,-0.103517293,0.135,-0.751839807,0.659345815,0
1525,5.595961914,0.124556474,-0.095575544,0.135,-0.79335334,0.608761429,0
1526,5.661411761,0.130540729,-0.087224527,0.135,-0.831469612,0.555570233,0
1527,5.726861608,0.135965988,-0.0785,0.135,-0.866025404,0.5,0
1528,5.792311455,0.14080902,-0.069439324,0.135,-0.896872742,0.44228869,0
1529,5.857761302,0.145049087,-0.060081299,0.135,-0.923879533,0.382683432,0
1530,5.923211149,0.14866803,-0.050465996,0.135,-0.946930129,0.321439465,0
1531,5.988660996,0.151650355,-0.04063459,0.135,-0.965925826,0.258819045,0
1532,6.054110843,0.153983289,-0.030629181,0.135,-0.98078528,0.195090322,0
1533,6.11956069,0.155656843,-0.020492612,0.135,-0.991444861,0.130526192,0
1534,6.185010537,0.156663851,-0.010268291,0.135,-0.997858923,0.065403129,0
1535,6.250460384,0.157,-2.49225E-13,0.135,-1,1.58742E-12,0
1536,0,0.157,0,0.144,-1,0,0
1537,0.065449847,0.156663851,0.010268291,0.144,-0.997858923,-0.065403129,0
1538,0.130899694,0.155656843,0.020492612,0.144,-0.991444861,-0.130526192,0
1539,0.196349541,0.153983289,0.030629181,0.144,-0.98078528,-0.195090322,0
1540,0.261799388,0.151650355,0.04063459,0.144,-0.965925826,-0.258819045,0
1541,0.327249235,0.14866803,0.050465996,0.144,-0.946930129,-0.321439465,0
1542,0.392699082,0.145049087,0.060081299,0.144,-0.923879533,-0.382683432,0
1543,0.458148929,0.14080902,0.069439324,0.144,-0.896872742,-0.44228869,0
1544,0.523598776,0.135965988,0.0785,0.144,-0.866025404,-0.5,0
1545,0.589048623,0.130540729,0.087224527,0.144,-0.831469612,-0.555570233,0
1546,0.654498469,0.124556474,0.095575544,0.144,-0.79335334,-0.608761429,0
1547,0.719948316,0.11803885,0.103517293,0.144,-0.751839807,-0.659345815,0
1548,0.785398163,0.111015765,0.111015765,0.144,-0.707106781,-0.707106781,0
1549,0.85084801,0.103517293,0.11803885,0.144,-0.659345815,-0.751839807,0
1550,0.916297857,0.095575544,0.124556474,0.144,-0.608761429,-0.79335334,0
1551,0.981747704,0.087224527,0.130540729,0.144,-0.555570233,-0.831469612,0
1552,1.047197551,0.0785,0.135965988,0.144,-0.5,-0.866025404,0
1553,1.112647398,0.069439324,0.14080902,0.144,-0.44228869,-0.896872742,0
1554,1.178097245,0.060081299,0.145049087,0.144,-0.382683432,-0.923879533,0
1555,1.243547092,0.050465996,0.14866803,0.144,-0.321439465,-0.946930129,0
1556,1.308996939,0.04063459,0.151650355,0.144,-0.258819045,-0.965925826,0
1557,1.374446786,0.030629181,0.153983289,0.144,-0.195090322,-0.98078528,0
1558,1.439896633,0.020492612,0.155656843,0.144,-0.130526192,-0.991444861,0
1559,1.50534648,0.010268291,0.156663851,0.144,-0.065403129,-0.997858923,0
1560,1.570796327,6.22714E-14,0.157,0.144,-3.96633E-13,-1,0
1561,1.636246174,-0.010268291,0.156663851,0.144,0.065403129,-0.997858923,0
1562,1.701696021,-0.020492612,0.155656843,0.144,0.130526192,-0.991444861,0
1563,1.767145868,-0.030629181,0.153983289,0.144,0.195090322,-0.98078528,0
1564,1.832595715,-0.04063459,0.151650355,0.144,0.258819045,-0.965925826,0
1565,1.898045562,-0.050465996,0.14866803,0.144,0.321439465,-0.946930129,0
1566,1.963495408,-0.060081299,0.145049087,0.144,0.382683432,-0.923879533,0
1567,2.028945255,-0.069439324,0.14080902,0.144,0.44228869,-0.896872742,0
1568,2.094395102,-0.0785,0.135965988,0.144,0.5,-0.866025404,0
1569,2.159844949,-0.087224527,0.130540729,0.144,0.555570233,-0.831469612,0
1570,2.225294796,-0.095575544,0.124556474,0.144,0.608761429,-0.79335334,0
1571,2.290744643,-0.103517293,0.11803885,0.144,0.659345815,-0.751839807,0
1572,2.35619449,-0.111015765,0.111015765,0.144,0.707106781,-0.707106781,0
1573,2.421644337,-0.11803885,0.103517293,0.144,0.751839807,-0.659345815,0
1574,2.487094184,-0.124556474,0.095575544,0.144,0.79335334,-0.608761429,0
1575,2.552544031,-0.130540729,0.087224527,0.144,0.831469612,-0.555570233,0
1576,2.617993878,-0.135965988,0.0785,0.144,0.866025404,-0.5,0
1577,2.683443725,-0.14080902,0.069439324,0.144,0.896872742,-0.44228869,0
1578,2.748893572,-0.145049087,0.060081299,0.144,0.923879533,-0.382683432,0
1579,2.814343419,-0.14866803,0.050465996,0.144,0.946930129,-0.321439465,0
1580,2.879793266,-0.151650355,0.04063459,0.144,0.965925826,-0.258819045,0
1581,2.945243113,-0.153983289,0.030629181,0.144,0.98078528,-0.195090322,0
1582,3.01069296,-0.155656843,0.020492612,0.144,0.991444861,-0.130526192,0
1583,3.076142807,-0.156663851,0.010268291,0.144,0.997858923,-0.065403129,0
1584,3.141592654,-0.157,1.24543E-13,0.144,1,-7.93266E-13,0
1585,3.207042501,-0.156663851,-0.010268291,0.144,0.997858923,0.065403129,0
1586,3.272492347,-0.155656843,-0.020492612,0.144,0.991444861,0.130526192,0
1587,3.337942194,-0.153983289,-0.030629181,0.144,0.98078528,0.195090322,0
1588,3.403392041,-0.151650355,-0.04063459,0.144,0.965925826,0.258819045,0
1589,3.468841888,-0.14866803,-0.050465996,0.144,0.946930129,0.321439465,0
1590,3.534291735,-0.145049087,-0.060081299,0.144,0.923879533,0.382683432,0
1591,3.599741582,-0.14080902,-0.069439324,0.144,0.896872742,0.44228869,0
1592,3.665191429,-0.135965988,-0.0785,0.144,0.866025404,0.5,0
1593,3.730641276,-0.130540729,-0.087224527,0.144,0.831469612,0.555570233,0
1594,3.796091123,-0.124556474,-0.095575544,0.144,0.79335334,0.608761429,0
1595,3.86154097,-0.11803885,-0.103517293,0.144,0.751839807,0.659345815,0
1596,3.926990817,-0.111015765,-0.111015765,0.144,0.707106781,0.707106781,0
1597,3.992440664,-0.103517293,-0.11803885,0.144,0.659345815,0.751839807,0
1598,4.057890511,-0.095575544,-0.124556474,0.144,0.608761429,0.79335334,0
1599,4.123340358,-0.087224527,-0.130540729,0.144,0.555570233,0.831469612,0
1600,4.188790205,-0.0785,-0.135965988,0.144,0.5,0.866025404,0
1601,4.254240052,-0.069439324,-0.14080902,0.144,0.44228869,0.896872742,0
1602,4.319689899,-0.060081299,-0.145049087,0.144,0.382683432,0.923879533,0
1603,4.385139746,-0.050465996,-0.14866803,0.144,0.321439465,0.946930129,0
1604,4.450589593,-0.04063459,-0.151650355,0.144,0.258819045,0.965925826,0
1605,4.51603944,-0.030629181,-0.153983289,0.144,0.195090322,0.98078528,0
1606,4.581489286,-0.020492612,-0.155656843,0.144,0.130526192,0.991444861,0
1607,4.646939133,-0.010268291,-0.156663851,0.144,0.065403129,0.997858923,0
1608,4.71238898,-1.86884E-13,-0.157,0.144,1.19034E-12,1,0
1609,4.777838827,0.010268291,-0.156663851,0.144,-0.065403129,0.997858923,0
1610,4.843288674,0.020492612,-0.155656843,0.144,-0.130526192,0.991444861,0
1611,4.908738521,0.030629181,-0.153983289,0.144,-0.195090322,0.98078528,0
1612,4.974188368,0.04063459,-0.151650355,0.144,-0.258819045,0.965925826,0
1613,5.039638215,0.050465996,-0.14866803,0.144,-0.321439465,0.946930129,0
1614,5.105088062,0.060081299,-0.145049087,0.144,-0.382683432,0.923879533,0
1615,5.170537909,0.069439324,-0.14080902,0.144,-0.44228869,0.896872742,0
1616,5.235987756,0.0785,-0.135965988,0.144,-0.5,0.866025404,0
1617,5.301437603,0.087224527,-0.130540729,0.144,-0.555570233,0.831469612,0
1618,5.36688745,0.095575544,-0.124556474,0.144,-0.608761429,0.79335334,0
1619,5.432337297,0.103517293,-0.11803885,0.144,-0.659345815,0.751839807,0
1620,5.497787144,0.111015765,-0.111015765,0.144,-0.707106781,0.707106781,0
1621,5.563236991,0.11803885,-0.103517293,0.144,-0.751839807,0.659345815,0
1622,5.628686838,0.124556474,-0.095575544,0.144,-0.79335334,0.608761429,0
1623,5.694136685,0.130540729,-0.087224527,0.144,-0.831469612,0.555570233,0
1624,5.759586532,0.135965988,-0.0785,0.144,-0.866025404,0.5,0
1625,5.825036379,0.14080902,-0.069439324,0.144,-0.896872742,0.44228869,0
1626,5.890486225,0.145049087,-0.060081299,0.144,-0.923879533,0.382683432,0
1627,5.955936072,0.14866803,-0.050465996,0.144,-0.946930129,0.321439465,0
1628,6.021385919,0.151650355,-0.04063459,0.144,-0.965925826,0.258819045,0
1629,6.086835766,0.153983289,-0.030629181,0.144,-0.98078528,0.195090322,0
1630,6.152285613,0.155656843,-0.020492612,0.144,-0.991444861,0.130526192,0
1631,6.21773546,0.156663851,-0.010268291,0.144,-0.997858923,0.065403129,0
1632,0.032724923,0.156663851,0.010268291,0.153,-0.997858923,-0.065403129,0
1633,0.09817477,0.155656843,0.020492612,0.153,-0.991444861,-0.130526192,0
1634,0.163624617,0.153983289,0.030629181,0.153,-0.98078528,-0.195090322,0
1635,0.229074464,0.151650355,0.04063459,0.153,-0.965925826,-0.258819045,0
1636,0.294524311,0.14866803,0.050465996,0.153,-0.946930129,-0.321439465,0
1637,0.359974158,0.145049087,0.060081299,0.153,-0.923879533,-0.382683432,0
1638,0.425424005,0.14080902,0.069439324,0.153,-0.896872742,-0.44228869,0
1639,0.490873852,0.135965988,0.0785,0.153,-0.866025404,-0.5,0
1640,0.556323699,0.130540729,0.087224527,0.153,-0.831469612,-0.555570233,0
1641,0.621773546,0.124556474,0.095575544,0.153,-0.79335334,-0.608761429,0
1642,0.687223393,0.11803885,0.103517293,0.153,-0.751839807,-0.659345815,0
1643,0.75267324,0.111015765,0.111015765,0.153,-0.707106781,-0.707106781,0
1644,0.818123087,0.103517293,0.11803885,0.153,-0.659345815,-0.751839807,0
1645,0.883572934,0.095575544,0.124556474,0.153,-0.608761429,-0.79335334,0
1646,0.949022781,0.087224527,0.130540729,0.153,-0.555570233,-0.831469612,0
1647,1.014472628,0.0785,0.135965988,0.153,-0.5,-0.866025404,0
1648,1.079922475,0.069439324,0.14080902,0.153,-0.44228869,-0.896872742,0
1649,1.145372322,0.060081299,0.145049087,0.153,-0.382683432,-0.923879533,0
1650,1.210822169,0.050465996,0.14866803,0.153,-0.321439465,-0.946930129,0
1651,1.276272016,0.04063459,0.151650355,0.153,-0.258819045,-0.965925826,0
1652,1.341721862,0.030629181,0.153983289,0.153,-0.195090322,-0.98078528,0
1653,1.407171709,0.020492612,0.155656843,0.153,-0.130526192,-0.991444861,0
1654,1.472621556,0.010268291,0.156663851,0.153,-0.065403129,-0.997858923,0
1655,1.538071403,6.22714E-14,0.157,0.153,-3.96633E-13,-1,0
1656,1.60352125,-0.010268291,0.156663851,0.153,0.065403129,-0.997858923,0
1657,1.668971097,-0.020492612,0.155656843,0.153,0.130526192,-0.991444861,0
1658,1.734420944,-0.030629181,0.153983289,0.153,0.195090322,-0.98078528,0
1659,1.799870791,-0.04063459,0.151650355,0.153,0.258819045,-0.965925826,0
1660,1.865320638,-0.050465996,0.14866803,0.153,0.321439465,-0.946930129,0
1661,1.930770485,-0.060081299,0.145049087,0.153,0.382683432,-0.923879533,0
1662,1.996220332,-0.069439324,0.14080902,0.153,0.44228869,-0.896872742,0
1663,2.061670179,-0.0785,0.135965988,0.153,0.5,-0.866025404,0
1664,2.127120026,-0.087224527,0.130540729,0.153,0.555570233,-0.831469612,0
1665,2.192569873,-0.095575544,0.124556474,0.153,0.608761429,-0.79335334,0
1666,2.25801972,-0.103517293,0.11803885,0.153,0.659345815,-0.751839807,0
1667,2.323469567,-0.111015765,0.111015765,0.153,0.707106781,-0.707106781,0
1668,2.388919414,-0.11803885,0.103517293,0.153,0.751839807,-0.659345815,0
1669,2.454369261,-0.124556474,0.095575544,0.153,0.79335334,-0.608761429,0
1670,2.519819108,-0.130540729,0.087224527,0.153,0.831469612,-0.555570233,0
1671,2.585268955,-0.135965988,0.0785,0.153,0.866025404,-0.5,0
1672,2.650718801,-0.14080902,0.069439324,0.153,0.896872742,-0.44228869,0
1673,2.716168648,-0.145049087,0.060081299,0.153,0.923879533,-0.382683432,0
1674,2.781618495,-0.14866803,0.050465996,0.153,0.946930129,-0.321439465,0
1675,2.847068342,-0.151650355,0.04063459,0.153,0.965925826,-0.258819045,0
1676,2.912518189,-0.153983289,0.030629181,0.153,0.98078528,-0.195090322,0
1677,2.977968036,-0.155656843,0.020492612,0.153,0.991444861,-0.130526192,0
1678,3.043417883,-0.156663851,0.010268291,0.153,0.997858923,-0.065403129,0
1679,3.10886773,-0.157,1.24543E-13,0.153,1,-7.93266E-13,0
1680,3.174317577,-0.156663851,-0.010268291,0.153,0.997858923,0.065403129,0
1681,3.239767424,-0.155656843,-0.020492612,0.153,0.991444861,0.130526192,0
1682,3.305217271,-0.153983289,-0.030629181,0.153,0.98078528,0.195090322,0
1683,3.370667118,-0.151650355,-0.04063459,0.153,0.965925826,0.258819045,0
1684,3.436116965,-0.14866803,-0.050465996,0.153,0.946930129,0.321439465,0
1685,3.501566812,-0.145049087,-0.060081299,0.153,0.923879533,0.382683432,0
1686,3.567016659,-0.14080902,-0.069439324,0.153,0.896872742,0.44228869,0
1687,3.632466506,-0.135965988,-0.0785,0.153,0.866025404,0.5,0
1688,3.697916353,-0.130540729,-0.087224527,0.153,0.831469612,0.555570233,0
1689,3.7633662,-0.124556474,-0.095575544,0.153,0.79335334,0.608761429,0
1690,3.828816047,-0.11803885,-0.103517293,0.153,0.751839807,0.659345815,0
1691,3.894265894,-0.111015765,-0.111015765,0.153,0.707106781,0.707106781,0
1692,3.95971574,-0.103517293,-0.11803885,0.153,0.659345815,0.751839807,0
1693,4.025165587,-0.095575544,-0.124556474,0.153,0.608761429,0.79335334,0
1694,4.090615434,-0.087224527,-0.130540729,0.153,0.555570233,0.831469612,0
1695,4.156065281,-0.0785,-0.135965988,0.153,0.5,0.866025404,0
1696,4.221515128,-0.069439324,-0.14080902,0.153,0.44228869,0.896872742,0
1697,4.286964975,-0.060081299,-0.145049087,0.153,0.382683432,0.923879533,0
1698,4.352414822,-0.050465996,-0.14866803,0.153,0.321439465,0.946930129,0
1699,4.417864669,-0.04063459,-0.151650355,0.153,0.258819045,0.965925826,0
1700,4.483314516,-0.030629181,-0.153983289,0.153,0.195090322,0.98078528,0
1701,4.548764363,-0.020492612,-0.155656843,0.153,0.130526192,0.991444861,0
1702,4.61421421,-0.010268291,-0.156663851,0.153,0.065403129,0.997858923,0
1703,4.679664057,-1.86884E-13,-0.157,0.153,1.19034E-12,1,0
1704,4.745113904,0.010268291,-0.156663851,0.153,-0.065403129,0.997858923,0
1705,4.810563751,0.020492612,-0.155656843,0.153,-0.130526192,0.991444861,0
1706,4.876013598,0.030629181,-0.153983289,0.153,-0.195090322,0.98078528,0
1707,4.941463445,0.04063459,-0.151650355,0.153,-0.258819045,0.965925826,0
1708,5.006913292,0.050465996,-0.14866803,0.153,-0.321439465,0.946930129,0
1709,5.072363139,0.060081299,-0.145049087,0.153,-0.382683432,0.923879533,0
1710,5.137812986,0.069439324,-0.14080902,0.153,-0.44228869,0.896872742,0
1711,5.203262833,0.0785,-0.135965988,0.153,-0.5,0.866025404,0
1712,5.268712679,0.087224527,-0.130540729,0.153,-0.555570233,0.831469612,0
1713,5.334162526,0.095575544,-0.124556474,0.153,-0.608761429,0.79335334,0
1714,5.399612373,0.103517293,-0.11803885,0.153,-0.659345815,0.751839807,0
1715,5.46506222,0.111015765,-0.111015765,0.153,-0.707106781,0.707106781,0
1716,5.530512067,0.11803885,-0.103517293,0.153,-0.751839807,0.659345815,0
1717,5.595961914,0.124556474,-0.095575544,0.153,-0.79335334,0.608761429,0
1718,5.661411761,0.130540729,-0.087224527,0.153,-0.831469612,0.555570233,0
1719,5.726861608,0.135965988,-0.0785,0.153,-0.866025404,0.5,0
1720,5.792311455,0.14080902,-0.069439324,0.153,-0.896872742,0.44228869,0
1721,5.857761302,0.145049087,-0.060081299,0.153,-0.923879533,0.382683432,0
1722,5.923211149,0.14866803,-0.050465996,0.153,-0.946930129,0.321439465,0
1723,5.988660996,0.151650355,-0.04063459,0.153,-0.965925826,0.258819045,0
1724,6.054110843,0.153983289,-0.030629181,0.153,-0.98078528,0.195090322,0
1725,6.11956069,0.155656843,-0.020492612,0.153,-0.991444861,0.130526192,0
1726,6.185010537,0.156663851,-0.010268291,0.153,-0.997858923,0.065403129,0
1727,6.250460384,0.157,-2.49225E-13,0.153,-1,1.58742E-12,0
1728,0,0.157,0,0.162,-1,0,0
1729,0.065449847,0.156663851,0.010268291,0.162,-0.997858923,-0.065403129,0
1730,0.130899694,0.155656843,0.020492612,0.162,-0.991444861,-0.130526192,0
1731,0.196349541,0.153983289,0.030629181,0.162,-0.98078528,-0.195090322,0
